,STORY_ID,PROLIFIC_PID,Empathy_Reasons
1277,407,613791ef07e699be4ebd53f8,"4,9"
1278,1839,5d8b66f5d189bd001a378273,"7,8,9,12"
1279,1947,62ab3fec01778be8cc7e708c,10
1280,546,614ad1d11ebbb70be136b832,"2,4,9,13"
1281,429,5885129a6907b40001de425a,"3,4,7,9,13"
1282,247,62b1ed0bcc6beb2773ac1db7,"2,8"
1283,1177,5f32acf70d30140009c0b9d9,"2,4,9,13"
1284,182,5eef2245f9461b073e20f386,"4,8,9,11,12"
1285,120,6319fb454895b1f094ef301e,"3,4,6,13"
1286,1398,588f32d59c4f3f00010f1471,"1,2,3,4,6,8,9,10,12"
1287,1226,5ea0141f476817000946fdc5,"11,12"
1288,1306,613dd5fb512aabe8d5d32393,"3,5"
1289,,63d0e55975e5beb4cdb7b188,"4,10"
1290,1501,65ad35a96f13be31e82d4d70,"1,6,8,9"
1291,1601,62b4403257f7d42730f83394,"7,9,13"
1292,1359,5ed9733cbce4e614e76f164c,"3,4,5,6,9"
1293,,605515c8060d488db6cfddbf,"3,7,13"
1294,1450,634e460a7da3fef3d5a9faf3,"2,3,4,10,12"
1295,404,5cf02982efff0b00177ac692,"2,4,8,10,11"
1296,,5e90a3adb3e1243bdcfaf973,"6,7,13"
1297,,616c98c5821cbeeffb348e40,"2,5,7,12"
1298,288,5f91ac38e9d02e045fdd43e2,"3,4,7,8,10,11,12"
1299,1820,5d3ef33e8da0790017c90e08,"2,9,12"
1300,637,5bf1de1556a321000106fae0,"1,3,4,6,7,8,9,11,12,13"
1301,1182,57d0db6cf7bcd90001cd47bc,"1,2,11"
1302,1602,6237846b5bea67dd2f13f301,"2,4,9,13"
1303,1577,5b5b758d36c4720001ca3e1c,"2,7,8,10,13"
1304,1237,65e0907d3988b55a23820ffb,"4,5,7,8,9,10,11,12"
1305,,59b69d4fb269ef0001801733,
1306,430,60a6d2f3658b18ff00e75598,"3,4,7,8,9,11,12"
1307,1969,6015490ad3a5ad5ee58c7030,"1,2,7,9,10,12,13"
1308,1770,5eb7dec5245b8670ff3536f2,"3,9,10,13"
1309,408,61718d5a91c07b60dcc57a8e,"2,3,5,8,10,11,12,13"
1310,1228,5afbf02302b1b5000103e313,"3,4,6,7,9"
1311,1239,65b67ca8930e8f5dbfa8d4e6,"2,3,7,8,13"
1312,1764,5a8ad2082a842c0001fce0f2,2
1313,1243,5a991dd86475f900019fe4b6,"4,8,9"
1314,1602,62b33c9875d3ea1a7812f232,"2,4,5,9"
1315,802,6027c9f82e967c5ce8cf4f08,"1,2,3,4,5,6,7,8,9,10,11,12,13"
1316,618,5ecd22e76997ec03464c71aa,"2,3,4,6,10,12"
1317,1143,6061ea5fba199ba84a255ee5,"9,11"
1318,369,646346fe4c7507b84b11a28a,"6,8,9,10,11,12"
1319,1198,59e52174e75b450001a69189,"4,9"
1320,1872,5f11eb333c6e2c0df5b92270,"4,6,8,9,12"
1321,1479,6048c1da4fb34916883f2e7d,"2,6,7,9,13"
1322,,59a817a969b7e70001fe5d38,"9,10,11,12"
1323,643,6234b3adf19cbfea4a19769e,"10,11"
1324,292,5981d55b04ebec0001aaadde,"4,7,8,9,10,13"
1325,1816,65b88dce208f10c15bc9d171,"3,4,5,8,11,13"
1326,1339,5fd7772607bd47085d6397ff,"4,5,8,9,10,12,13"
1327,1528,660edc6c39d9173613d361eb,"2,4,5,9,11,12,13"
1328,1995,5b6dc7806c7f090001152c18,"4,5,9,10,13"
1329,,62a33f629f9fe91f831c2afc,12
1330,2004,626285ad898d0ce84c5e1184,"2,4,8,9,12"
1331,1287,60eec0367a7cc5ea6ed0e099,"5,7"
1332,1465,5fb8d29daff3bb26b233b979,"1,4,7,9,11"
1333,1604,582879857e8aef000152fba4,"8,9,10,11,12"
1334,544,5cd2e5dc3c43570018b98f0a,"3,13"
1335,1600,6612b998d2c7c422f1d17e4d,"1,2,4,9,10,12"
1336,678,642ee08bca2effffc9e754e2,"1,2,3,4,6,8,9,10,12,13"
1337,1453,643fd4cc0e9a039c8f40d3fc,"2,4,11,12"
1338,1710,63f64240799feedb49f09c10,"2,7,9,12"
1339,1542,5ce740c8636a5b0018f55968,"1,4,7,8,9,10,13"
1340,1488,60461bfeeac81b04cf62f7a6,"4,9,10,12"
1341,748,55ac3198fdf99b6de3b68b23,"4,9,10,11"
1342,34,600c6dd17a49d53a5f347ceb,"3,8,10,11,12"
1343,1241,579526db09fb910001338456,"7,10,11"
1344,254,66095ed633ad84d88c65d0cb,"3,4,6,9,11,12,13"
1345,1986,622e282986d38f7f8fb74e93,"2,5,7,9"
1346,1036,6128a3db67305ef94021fcd7,"2,3,4,7,8,9,12"
1347,1271,60564ca312d22388ab7cb63c,"2,3,8,9,10,12"
1348,,5d04e2c34195d4001fa98e0a,9
1349,872,56a62dbf168892000c6ffdf1,"5,9,10"
1350,1314,63829fe90ec4f5d828d0497f,"1,6,9"
1351,486,5c55826e2215a20001450144,"2,4,7,9"
1352,1538,5cd2ee8d66bd5c001747f52e,7
1353,1304,660d58d186d7f2c79094c765,"3,7,8,9,10,12"
1354,691,5e1e5c3c80e02e1c36679187,"4,9,10,13"
1355,367,5bcf6b423a99c40001542fa1,"7,8,9,10"
1356,1790,56be1902202307000ccbaf7f,2
1357,648,5b0710e7a84dcf0001beee8a,"3,4"
1358,417,5fb25a7e5960a87fb627c12b,"2,3,6,9,10,11"
1359,1295,5f61f7f59df6ca1bfe6a8a89,6
1360,7,5fd15a86f111c3135dabe56d,"2,4,5,9"
1361,1245,63469662d9e84d379f52c166,"1,2,3,7,9,13"
1362,1736,5c6453fbe4fd44000167bfed,1
1363,1098,5bec91e66cb00e00015b8a7b,"2,7,8,9"
1364,,5cf2cffb8f8ff80001e759c3,"8,12"
1365,340,5fea1afc539a389dc0cfc46a,"3,10,12,13"
1366,,5c55a56ae66e510001ee791d,"5,8,11"
1367,,645e63fdc26c23223753f3cb,"1,9,13"
1368,964,56a90c96119265000c6e134d,"3,4,7,9,12"
1369,719,60ae8874a4a90d85f0022c91,"4,8,9,10,12,13"
1370,307,65181cb9fccf8981620aa83d,"8,9,10,11,12,13"
1371,,5f6f7258aa7332501adb94f4,10
1372,629,5b4dac264bcb5a0001d7d57c,"3,5,7,9"
1373,,583730c8b647c40001043cbf,12
1374,544,639f294882a3797f77a3dd81,1
1375,,5eb6d09db2c9c85dd30dc94e,"7,8,9,12"
1376,435,65dca73951825cb1f5622df8,"1,2,6,7,8,9,10,11,12"
1377,1186,5f8ece6117db5206eafc8b73,"2,10,11"
1378,288,60b8b31eb3143c92b950deba,"2,6,8,10,11,12"
1379,203,5c40dea5f374a90001622c8e,"8,10,13"
1380,210,6149bf94e221d6ad7600ba0c,"3,7,8,9,10,11,12"
1381,135,5ea20fd571038c119083a8df,"3,6,8,10,11,12"
1382,773,5774ed97d8e8880001b2ff6c,"1,2,7,8,9,11,12,13"
1383,,637e1c1af194c6e63e8ff286,"7,9,12"
1384,,5ee637a18976fc391312fe01,13
1385,2003,5ba1116401a2c7000196d67c,"2,4,8,9,10,13"
1386,374,5c81582c4c1a61000155584f,"2,10"
1387,,5e904f36cc3d6c355bbf48fa,"3,4"
1388,,5ff57133a4d824d6e794ab48,"3,5"
1389,858,5c5fe9d34fff5700017ecdb4,"11,12"
1390,1955,607e6e60568d9d3b270c7ef8,"9,10"
1391,,60c682d13eac136dcb62df4b,"4,12"
1392,626,66130b23ee407564e718fcfd,"4,9,12"
1393,2003,62b182ba39468032223841bb,"2,3,4,9"
1394,698,5d960ffd35a770001a9a0592,"2,3,4,5,6,7,9"
1395,,63effcaddd063d35ebc365d8,"2,5,8,9,12"
1396,,63e538b2184766a67a99e21f,"4,5,7,8,9,10"
1397,414,5ea29d4aeeb3d71b9b736017,"7,9,11"
1398,861,5da6a24a5b8ad1001570f6ae,2
1399,1601,5c60571b0112a60001a2b034,2
1400,568,60fff225fb2da6129caf029a,"3,4,7,9,10,12"
1401,1770,5b99663d4cefb60001e7a214,"7,8,9,11"
1402,,56bbad070b36c4000b4d4ef9,"8,12"
1403,1252,5cb87813635b940017c2037a,"7,8,9,12"
1404,635,5a049dd65d06850001aff4f9,"3,4,12,13"
1405,,5d8e154af2858200171fdb95,"2,8,9"
1406,,5642444817bdbe00062a1129,12
1407,317,6606cd950553803dac8fc930,"4,6,10"
1408,343,660d32081c9f1138cd2e6701,"7,8,9"
1409,1104,65c0eaa6d396af7b640435b6,"4,8,9"
1410,,65a9310ac8f4b661c2afc867,"3,4,7,11,12"
1411,691,5fbe45eab09bc501700e1c46,"2,3,5,6,7,9,10,11,12"
1412,671,6569e7519041c82b4d8d3026,"2,3,4,7,12"
1413,,640eed41ed549edebea0645b,"2,4,6,7,8,12"
1414,,63c5869714c648472e253347,"6,8,9"
1415,,63df853e5288350a7301ea01,11
1416,1309,66045788db422c36e9320de2,"2,6,9"
1417,1872,632b3639f61612815d100608,"7,8,10,12"
1418,,5cc53cf3291607001757c712,
1419,252,58f4a7947b2e410001c2edde,"3,4,9,10,11"
1420,1612,5fefa78a509c7eb209f4b47e,"3,4,5,7,10,12"
1421,,57b4aaf1cda70d0001534838,"4,10,11"
1422,,632b54f5fa1b0a56ffe31f6e,9
1423,,63b748805d0e1d0ccec51d89,"7,8,9,12"
1424,1944,64491afdfd7c9850dbe34166,"2,4,10"
1425,,5c377642bc6444000133aae9,12
1426,1941,60aa79fa99f7d53701b02256,"2,3,10,12"
1427,,5f5bb87a0093333445af65f2,"7,8,9,10,12,13"
1428,1011,5fe07c926a3657997102d55f,
1429,699,5cd47eac121337001afb9e96,"3,4,5,8,9,12"
1430,,5f479b66ccae1c18c6c17105,12
1431,1461,62861bcc5f0edf6340c914df,3
1432,,645e967fad9bc8bdc1a16ac0,"10,11,13"
1433,,65c242831388550b0a42bd25,"3,5,11"
1434,980,6099622d3a4d962d9657ef39,"2,3,4,5,6,7,11,13"
1435,,6446802597f9af76a470e30f,1
1436,,65a7e34961fd2e2798ac3d26,13
1437,906,601ee216235cb139ff0a631f,"1,2,3,4,5,6,7,8,9,10,11,12,13"
1438,1237,561021e87ffc8a0005811358,"4,10,12"
1439,1412,59bd955a3a9ab60001119b22,"3,6,9,10,12"
1440,,612399c71548ff3b47e406e8,"3,4,10,12"
1441,372,5eb07d618f410a1229c83fa1,"9,12"
1442,1596,5f959198afcad03e98ee113f,"2,3,4"
1443,1514,5e28456cb66c4d016fd05e57,"3,5,9,10,12"
1444,,59e32f80d838ae000185083c,"3,4,8,9,10,13"
1445,497,65de12a7fcbc6ef9331bcc98,"2,13"
1446,,5fa73d44bd817348afe7eb08,"4,7,12"
1447,,636a354233b567a40c34ef2f,"8,12"
1448,401,6323548b436fb6bb2948c920,"3,7,9,10,12,13"
1449,,57f3f1d73c11ac0001ce6da3,"3,4,8,12"
1450,,63d14977a22dee1760f8770d,"4,5,6,7,12"
1451,,5d301a7c9f79cb001cdcbc91,"4,9"
1452,,655371cac562a3701896f9fc,"2,4,10,11"
1453,,60ede71b5261321901a2a31c,"9,11,12"
1454,,5e73ed268c8f27364de746c5,"7,9,10"
1455,,5bb775b0f1f9ba000140e7b3,"6,11,12,13"
1456,,610f156e6662151b5e591406,"6,7,12"
1457,,609978fde585cd14ae6a03a2,"5,9"
1458,,63f790ec98eebe9027eeb2ed,"3,8,9,12"
1459,711,5ea14bf64f71e2000acbc618,"3,6,9,12"
1460,,594533fd2a05040001c91593,"7,8,9,10,12"
1461,,5ea07f2c55a2bd050fd8f70b,"3,5,8,9,10,12"
1462,,5b17642244127b00013f7f65,"3,11"
1463,957,58bfee7de5869400018f5e9e,"3,4,6,12"
1464,,5ac4a4f8e1546900019bf89c,4
1465,,5a1323835d06850001b00673,"6,8,9,12"
1466,,62c9e5f7ad5a36ab331103bb,"1,2,4,8,9"
1467,,5ea0304b6d57b8000c9b742c,"8,12"
1468,,5ee64d0bf796cb3b252a8c99,"1,3,4,8,9"
1469,,5f27f6a0e13d4e05d048335f,"3,8,13"
1470,147,61756116f3525bd231e96e14,12
1471,,63ced2f25eb7beb158c802d5,"3,5,6"
1472,,5bd01d2d5d8a5700014e42a3,"2,5,11"
1473,1186,64175c4b35e2efa75054afa2,"3,7,8"
1474,,64480f31061b43c4562401ce,"5,9"
1475,,5a0a057c80acd80001047392,"2,3,4,6,8,11"
1476,412,648978eef0a4e73b67c9c153,"4,7,9,10,12"
1477,,6613014076d57749fff6f14e,"8,12"
1478,331,644024b5ad69ecb3872c8680,"5,11"
1479,1290,63d05806e94c60eb89e4d3f5,"2,3,4,5,6,8,9,10,12"
1480,,61362316891827226628509d,"2,7,13"
1481,,5ef7783026861249d8eb58ef,"4,5,9,11,12"
1482,,63f7870b7fabda95fb6586d0,1
1483,,655d37d1257abb800e998c96,"5,7,12"
1484,,62a727c0b6efe57fb90a5b86,8
1485,232,5e789bba38593241a00fec57,12
1486,,5cc1ef6c0e3aaf001690cecc,"8,12"
1487,776,5cd4954662092000171ef666,2
1488,,651ac208f45cf1745c586ffc,"3,4,5,8"
1489,,5cd9cdd636e33f00194cb6d6,"6,9,10,12"
1490,821,5a549f948e6259000175983a,"2,3,12"
1491,,62eac867210f0e2e8d322d44,"2,8,11,12,13"
1492,,63f8762e8d31b94e82923364,"6,13"
1493,1297,62fbe4c86d484357b6adbc36,"6,10,12"
1494,,58bd73414cdfd90001778323,"8,12"
1495,,60c0f01e3715203412d873d8,"3,8,9,10"
1496,,5c72f9bf8711bf000139c5ee,"9,10,12"
1497,,66034e22ac7e8e85b2d3ad0b,
1498,681,6104328c4f2f60696ba07ef7,"4,9,13"
1499,,614d5b8c56459698156b2358,"1,8,9"
1500,,60ef2be78a6176ef73fe4bc2,10
1501,774,56f1aced99423f000c9d8897,"2,5,7,11"
1502,852,5b2509947f7816000145fa13,"2,3,4,5,6,7,9,13"
1503,1787,6447abfaa21034a5eff20042,"3,6,7,9"
1504,1643,611be5e583ed1955429fb4bb,2
1505,280,601b137a1e2f3c47fb566272,"3,4,6,7,9,10,12"
1506,756,645d03acd1302079adbc39f9,"4,5,6,9"
1507,674,615f097035d3a6a38238039b,"2,6,8,9,12,13"
1508,,5b5504e902660200017948c3,"3,8,10"
1509,681,660d5c2e7246f533059561e0,"5,7,9,12,13"
1510,672,5c2e74018a20f50001ea0e49,"2,3,4,6,7,8,9,10,11,12,13"
1511,233,5da8a58d9e1fb40013d40583,"3,7,9,10"
1512,470,5e1781093582cc082a68723c,"5,7,9,12"
1513,687,5fb9becbb981f78f5c3ea5ed,"7,8"
1514,1178,6346f314592ee4d8c3d84e57,"4,7,9"
1515,,63337737be6252ad76e5f983,"3,4,6,7,8,9,10,11"
1516,657,6372639e99b4b50efc9eb4a6,"6,9"
1517,353,646e6d108de503afd5cf4ee0,"2,10,11,12"
1518,888,604a4755d62e5590404b5426,"2,7,8,9,10,12,13"
1519,890,634688e5fa2b2ff0a83c7a17,"1,2,4,8,12"
1520,551,65cf8daaaf679c7816f3a1b4,"3,9,12"
1521,307,5eb7094fbb8ed70b61398cff,9
1522,,60e70d10ba965ba710c139fa,"4,6,7,10,12"
1523,1986,63d13edbfc31f4ecf0122017,
1524,322,5ceeda302088040001bb02dd,"8,12"
1525,1514,5bb5fbd90b5da70001c7c24a,"2,8,9,12"
1526,534,637f7c9a658dbd7bcdd9e1ad,"3,10,11,12"
1527,1858,5c8b8b61004a4a00147012f4,"4,7,9,12"
1528,401,5a4698b97a3e3a0001dd564e,"2,6,9"
1529,958,5c4338d8a04c050001a0a876,12
1530,1243,597b0c6ed573480001404b95,4
1531,1303,6531312fd57d084e7803df3b,"8,9,10,12,13"
1532,1299,5c9164d10791df0001366ab9,"3,8,9,11,12,13"
1533,417,5b898547990403000114de1d,"6,8,9"
1534,348,62b4370c9a89e5a09c4447de,"3,6,9"
1535,1457,5c63d689263b1b0001c66968,"3,4,6,12"
1536,1869,60bbacbdbc9006c3e6fc64ac,
1537,1367,5f2b06ad4a88e14a1ac7fc97,"3,13"
1538,1289,63d161c9e0cf5f1b1f7bce5b,"7,9,10,11,12,13"
1539,,660d1556a5ffe5279149aaef,"7,8,10,11,12,13"
1540,,5d41d708128a05000183c461,"7,8,10,12"
1541,306,5d384c97285d1400199a2886,"7,13"
1542,1313,6361569d32bb406b8cf7de18,12
1543,1467,6329c13285c93cafdf51ed77,"1,8,9,10"
1544,1790,614fa2d8176b0317b451cd0f,"9,10"
1545,411,59e3af7aae9f950001d83ff8,"6,7,8,12"
1546,621,60211a7c07e6f203ccb99231,"6,7,11"
1547,307,5de58f7433a3aa000b024461,"10,12"
1548,669,60723c224e9193e5d5fe5712,"4,10,13"
1549,660,6365805113952480bdeed7b7,7
1550,355,586fbaa37e187d0001cb36d5,"4,6,7,8,9,10,11,12"
1551,,615f09d51152027754156b2b,"6,7,8,10"
1552,,5e922781962a2205f6f22c59,"5,8,10"
1553,278,5e2c8f69cad44b2bc5ce9a34,"3,6,8,9,10,13"
1554,345,655faeaa22964920719a77b3,"1,3,4,5,7,10,12,13"
1555,929,5a8a8de6000dab00018cc170,"4,9"
1556,653,5755c957eb80c4000741a9ce,"4,8"
1557,1310,57681fca8e454c000133a203,"5,9,10,12"
1558,1750,5aba456ce1099600016a0f16,
1559,1851,5ebc6d34046b2a0bc9f2b3b8,
1560,629,5dee11c6d35cc34acae7c301,"2,9,10,11"
1561,318,5bf6e8ce048ea600016200a2,"7,10,11"
1562,1977,5d56e5a6ed4dff00155112ea,"3,11"
1563,1586,5ac289f6e1546900019be3e4,"2,4,8,9,13"
1564,426,63f6921f294f32b36bb1179e,"1,2,3,4,9,10,11,12,13"
1565,1591,5eba357c3d72c116be317542,"3,4,9,10,12"
1566,138,65a92f2fabad040d78e41104,"1,3,4,8,10,11"
1567,336,56fbbcd14aaa50000da05e80,"1,3,8,13"
1568,133,5e7b7f4a7c4587185940a4ea,"6,8"
1569,335,65c9224319f6d950e17cabfc,"2,3,4,9,12"
1570,352,5d02c0e382e4f00001aa20cd,4
1571,1736,60f450dfe44985305f89c8e2,"1,2,3,7,9,11,12,13"
1572,699,632c673f8b99c86ac2fba537,"3,9,13"
1573,1501,63d0105d00d35a6bde8a3401,"1,8,9"
1574,1245,5b5ecd4b7757ed000198d434,"3,6,7,8,9,12"
1575,1535,60fd1ff6c3a0346b66d878ee,"1,2,3,4,5,6,8,9,10,12,13"
1576,1423,5c6d31b04e6ad40001f0b5c2,"6,7,10"
1577,1140,5d1c9d39ff67e3000140ca87,"1,4,6,10,11"
1578,1822,5a8dbced1904200001564992,"2,7"
1579,427,5ef3bdbee9ae7a16241451c1,10
1580,330,592a8ee1dd1a250001b4ee72,12
1581,230,5d41925ef7b99500012b960e,"3,4,6,12"
1582,154,65464fec47eeb23dde2b5c56,10
1583,1400,5738b41e67421f000e18464c,4
1584,984,652aa0d1c57d96ada25cea78,10
1585,1438,599e858389de5b00011193c5,"2,6,7,8,9,10,11,12,13"
1586,1563,5d432a9dfc19f8001a2964e7,
1587,1320,595398234d56070001645fd9,"2,3,6,7,9,12"
1588,1399,597f786b2c08900001963acc,"1,3,6,7,8,9,10"
1589,1191,56c6f9efb0b7a1000c5d12d7,"2,3,4,7,9,10,12"
1590,363,576fc3462984e70001a97fc3,"3,4,8,10,12,13"
1591,462,5f58ad1de350f30278169535,"4,10,12"
1592,1370,661147ea6798643388814195,"3,4,6,10,13"
1593,1708,61671a9d42eb53946faa44c2,"6,7,9,10"
1594,1604,60b3daed9cafd5926a44f4d6,"3,9"
1595,332,60ef556c18ea57549dd70887,"7,9,10,12"
1596,1134,5e9375259c9687000b26ec11,12
1597,1297,6400e710846ec9e2eedb0893,7
1598,376,604541676af7216614098dde,"3,4,9,10,11,12"
1599,1431,60855f538b53f54054804748,"2,3,7,12"
1600,456,5ed52e37266235094a3abcf4,"3,6,7,8,12"
1601,883,63db79878f04250ca75fbcbb,"8,9,10,11"
1602,204,631625a868c124694850420c,"3,9,12"
1603,1279,6546549b0511efc35646724f,"1,2,3,4,5,7,8,9,11,12"
1604,1461,5d543730eda30f0001bb779a,"2,3,4,5,6,7,10"
1605,465,5badf72e733441000102a34d,3
1606,1910,66140f0a90eccc2322b53ac0,"2,4,9"
1607,1971,65e5d439de1a27ed1b7a6a9c,"3,4,5,7,8,11"
1608,1282,5827634ea80bf4000199994b,"12,13"
1609,1715,581ccd016c73180001fa5b2a,"3,9,10,13"
1610,1823,65577b529ee538baa6f0093a,"1,4,7"
1611,428,5ad4fece20bce50001271663,"10,12"
1612,674,65c247a8e76e1786498e63e6,"7,8,9"
1613,1343,630382e1437566a48f78a56f,"3,5,7,8,12"
1614,1021,5fe33a4cbf9ae4f929bad4b4,"4,9,10"
1615,927,656e02962907eb6f11faa71f,"2,4,12"
1616,1805,6053ee67dcdbf0515308119d,"2,3,13"
1617,925,62e3f7b224ec70641fd86b7b,"2,4,9,10,12"
1618,647,6405ea70e659d84377d7cdb1,"3,4,6,12"
1619,461,5c6c08c5d9c1580001ce9aab,"3,8,9,10,11,12"
1620,1252,62ac71cec3309a48781684eb,"1,2,3,4,6,9,10,11,12"
1621,1872,5bb7a2f927fb5000013cb0e6,"2,4,8,9,13"
1622,718,5ed9ee3afd7ffe59917d3dfa,"4,8,9"
1623,2015,611bac33b05155b4845a6f41,"3,9,12"
1624,,661152c919817b3c53549c0b,"6,11"
1625,2001,61bb376b40db417c1a138a52,"4,6,7,8,9,10,12"
1626,686,614ca36aabe4c1aaec9cd915,"4,8,9"
1627,648,5a9fa90f873cda00010d29d8,"2,3,5,6,9,12"
1628,12,60d62b5651b24897058ec1b2,"3,6,8,9,11,12,13"
1629,821,65ca26d0d65ef3e220512d2a,"1,2,4,6,9,10,11,12"
1630,,5d595e7b6c04b2001a1edb29,"3,4,9,10,12,13"
1631,2016,5aad68f74ea21d000101c20c,"2,12"
1632,1200,5a5f945176d1c60001ab7e30,"1,9"
1633,852,61572aeab6ac8a5fe94b43b4,"3,12"
1634,1238,5b2426bb8b566f0001ba4610,"1,4,10"
1635,1545,56ab7f7a69b247000c5ca299,7
1636,1451,596ba5ec6956b40001c59bf4,9
1637,1945,6612f3fc9d728e3e8b1eabe7,"8,10,11,13"
1638,203,5be9b18df5c1060001085048,"3,4,9"
1639,258,62c97799bd8ab72a531abde0,"1,3,4,5,6,7,8,9,10,12,13"
1640,375,63d13bbefe685427e3f96122,"2,3,7,8,10,13"
1641,1232,5f1f3c16c16ecb113825c502,"4,9,13"
1642,1968,5cd6c6fd987ddd00187b79fd,"3,4,9"
1643,1764,5ded72900fdb2743e983e028,"9,12"
1644,1596,63cedafa29d08471b828a96a,4
1645,657,5e10d9187f08ed7b5d86a277,"3,4,9"
1646,426,5841e1b3541de800013d49ce,2
1647,372,608c2a707ba0489c59acab7c,"4,9,13"
1648,282,613a64d180a2cd7fe5b68186,"1,2,3,4,11,12,13"
1649,,65651805d1afb42ba1a55476,"8,9,12"
1650,1240,544e94c4fdf99b50bd30726c,"3,8,9"
1651,1582,5ebac054d63dde03790ceef8,"6,7,9"
1652,275,5976052c435a750001158dac,"3,9,12,13"
1653,1535,616c7db93aa28349c533d92b,"4,9"
1654,248,5a3c0b842f91ec0001dc9bb4,"4,5,8,9,12"
1655,1398,5d684971f5868700184eab81,"6,9,13"
1656,1118,5ddac93016d10ca2991f7dbf,"4,9"
1657,635,5a1dcd14f2e3460001edcabf,"3,6,8,13"
1658,2,5bb0df0871e1b2000176bfc2,"4,7,9,10,11,12"
1659,1603,5db31089a1f8d3000c10a6c5,"3,7,8,13"
1660,1714,6542617070afd2731d6bd018,"2,10,12,13"
1661,1666,5d8cb1c93a7d5c00196eae92,11
1662,163,59df5d5a0fb3a90001bd932b,"9,10,11"
1663,459,60a3304ffb8cf482f8d11b6f,
1664,1968,5b100cb0a3553300017541c8,10
1665,939,615f338fdbb7744db42e0f7f,"2,4,10,11"
1666,331,6093e78e30fb90f291b261f9,"1,7,9,11,12"
1667,1451,5e4c511d056b9c0ad9b6fd24,"2,3,6,7,10,11,12,13"
1668,1709,5da486f989f3800015f5a4d3,"2,3,4,9,12"
1669,302,613b5421853605b5f9a5db78,"2,3,6,7,8,9,10,12"
1670,178,5972fb111fd7f5000151fba6,
1671,1359,5cbcadbe0b073500018c5f73,"5,6,7,9,12"
1672,375,5d53bdc9b18d590018dac171,"3,4,7,9,12"
1673,1754,5ba33d995196c600014853b6,"2,7,13"
1674,147,63f77dc98bfabd95812edc2c,"2,7,9,12"
1675,265,5ce15b0ea7b516001828c646,"2,3,8,12"
1676,129,62e95680b0415811dccf7147,"3,7,10"
1677,1956,571dfc5913b1b70009be337f,2
1678,1237,5a98e9c235237b000112846e,"2,7,8,12"
1679,656,63ed4ffc9e011d70035477c5,"7,8,9,10,12,13"
1680,160,6127b32b912465823dca1e4b,"6,13"
1681,858,5b1552789663ee0001463aff,
1682,1393,5cec2831539ced0017fbc5f4,12
1683,254,596e6e5cd7919800014b49b8,"2,9,11,12"
1684,289,5f48f497fae2763d537d2e6b,9
1685,214,5d1c9fdc9d66be0001649a6d,"4,8,12,13"
1686,878,5c1bfab51ba5780001a66a44,"3,12"
1687,1388,5ff5dff5e313fd0baa1331b1,"2,12"
1688,677,60fcce787915afced2880116,"1,2,4,5,6,7,9,11,12,13"
1689,1842,5ebd495e39fb6f017b95054a,3
1690,1412,6612abdff945272cc0ac57a0,"3,6,7,8,9,12"
1691,1316,5953acc10dd7710001aec19e,"2,4,5,6,10,11,13"
1692,343,5f0219dce0d2de3a5179d1aa,"2,3,4,9,12"
1693,1012,65e1e16d9f7eaa10f3454025,"2,3,4,7,9,11,12"
1694,1366,63df7cace40d9c9ddda134d8,"5,8,9,10,13"
1695,114,5d6ed96c3fe1ac001add3be8,"1,3,10"
1696,250,5c69a12bb1b0080001bfca6a,"6,7,8,12"
1697,1248,62a3b97d41ae082b602e815b,"4,6,7"
1698,1950,62aa26dd93252c8d69f7fc45,"2,3,7,8,10"
1699,686,5b25100be72c860001632802,"3,12,13"
1700,1597,616d5c54f2953f6447f27402,"9,12"
1701,1006,65ba6a143395d20859b4de80,"5,11"
1702,90,60ae47392195f5455ef262a9,4
1703,1114,64188df252b53720f71e2404,"3,4,7,9,11,12"
1704,460,5d59a879a0883e0015150bdf,"4,6,8"
1705,1553,631745d2901b65f01f0860b5,"2,10,12"
1706,1573,6613ee3deebcb3fe75574551,"1,10"
1707,90,59f88f6eb47dfc0001b661ef,"2,4,8,9,10,11"
1708,1280,65ddeda24a8ad72cc5a879b3,"3,4,8,9,11,13"
1709,1738,654a44f0addb5f41f1705b75,"3,5,9,10"
1710,126,63178a1fe6f0633e79a8aa26,"3,6,7,11,12"
1711,1018,611578fe8cbea39bf4928b6d,"1,2,7,8,10"
1712,901,65e08ec9bc7091341c78ded8,"2,4,5,7,9,10,11"
1713,326,62aa2682f51cfe120de80988,"9,10,11,12"
1714,350,62c1741ab93bab98ecfdb990,"8,10"
1715,1554,5eaafded3bb47c09107ec0e2,"7,8,9,12"
1716,1678,63d69682ae3c01757185cfa3,"3,7"
1717,1896,5f9438d53cc3b123a695b636,"7,9,12"
1718,544,60534c39d754d351333bdd7c,"2,10,11,12"
1719,1177,5e42c26bcea1861491e28258,7
1720,707,5ebe6f716af68007472aff9a,"4,6,9"
1721,1542,581f6c63930a280001062e8c,"4,6"
1722,688,5dcc836b6a24b5912d7c33f4,"1,2,3,9"
1723,1012,660df7e191cd165726f20b11,"2,3,7,9,11,12,13"
1724,1431,59d3ef2c078dbe000195117f,"3,7,10,11,12"
1725,621,6173c5b0aa4bc2370fd2c1f2,"4,5,9"
1726,488,613350134d70b5c6f356d045,"4,8"
1727,824,5ea0631f1b0f64012fefc637,"6,12"
1728,1003,5e64e1d3ffed3225090e814d,"8,10,12"
1729,1975,6294ce94ea81c4554b141010,"2,9,12"
